







2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,37,37,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,118,214,233,253,253,252,187,105,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,229,253,240,227,221,149,227,227,248,242,161,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,253,228,78,38,0,0,0,0,0,144,222,253,200,21,0,0,0,0,0,0,0,0,0,0,0,0,0,38,221,219,28,0,0,0,0,0,0,0,35,213,253,232,29,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,0,0,0,0,0,0,0,0,145,253,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,31,252,250,70,0,0,0,0,0,0,0,0,0,0,0,0,0,150,156,103,192,207,156,156,156,73,23,0,0,182,253,83,0,0,0,0,0,0,0,0,0,0,0,0,116,252,253,243,155,201,253,253,253,253,224,166,112,239,245,51,0,0,0,0,0,0,0,0,0,0,0,148,253,215,32,4,0,2,5,5,69,191,253,253,253,253,245,65,0,0,0,0,0,0,0,0,0,0,0,229,221,32,0,0,0,0,0,0,0,0,61,207,253,253,253,237,142,0,0,0,0,0,0,0,0,0,0,255,160,0,0,0,0,0,0,0,0,25,193,250,224,119,212,243,253,215,93,0,0,0,0,0,0,0,0,180,227,125,21,0,0,0,0,2,142,239,253,158,34,0,0,49,196,253,253,0,0,0,0,0,0,0,0,100,253,253,235,188,0,19,90,212,249,233,72,7,0,0,0,0,16,195,190,0,0,0,0,0,0,0,0,16,163,87,83,18,105,133,160,83,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,143,254,253,253,76,106,230,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,233,252,253,252,252,219,252,252,246,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,200,236,252,252,197,222,252,252,252,252,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,204,250,252,239,196,92,137,216,252,252,252,252,74,0,0,0,0,0,0,0,0,0,0,0,0,0,22,206,252,252,252,151,165,241,253,252,252,252,252,123,8,0,0,0,0,0,0,0,0,0,0,0,0,0,186,252,252,252,252,252,252,252,253,252,252,252,252,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,241,241,241,241,241,208,131,71,186,252,251,145,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,252,252,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,252,252,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,253,252,209,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,177,255,253,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,252,253,235,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,194,252,253,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,252,252,226,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,218,252,252,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,252,252,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,252,215,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,244,252,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,238,252,239,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,157,252,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0

2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,92,166,253,253,255,253,253,153,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,57,194,253,252,252,252,253,252,252,252,207,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,252,252,253,252,252,177,168,168,168,243,253,240,81,0,0,0,0,0,0,0,0,0,0,0,0,0,76,243,252,252,253,227,103,3,0,0,0,25,153,252,205,13,0,0,0,0,0,0,0,0,0,0,0,0,141,253,253,253,239,125,0,0,0,0,0,0,13,169,229,153,0,0,0,0,0,0,0,0,0,0,0,0,216,252,252,252,38,0,0,0,0,0,0,0,0,44,240,252,26,0,0,0,0,0,0,0,0,0,0,0,216,252,252,127,0,0,0,0,0,0,0,0,0,26,222,252,113,0,0,0,0,0,0,0,0,0,0,0,79,139,103,3,0,0,0,0,0,0,0,0,0,0,97,252,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,203,253,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,187,252,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,252,252,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,252,252,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,154,253,253,153,79,22,0,26,179,179,194,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,231,253,252,252,252,253,208,57,231,253,240,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,252,253,252,252,252,253,252,252,252,253,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,252,253,151,28,28,203,252,252,252,253,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,253,229,10,0,13,204,253,253,253,254,253,253,153,79,22,0,0,0,0,0,0,0,0,0,0,0,0,66,246,253,196,169,206,253,252,233,96,84,122,252,252,253,234,169,44,0,0,0,0,0,0,0,0,0,0,0,225,253,252,252,252,253,170,37,0,0,13,56,193,253,252,252,139,0,0,0,0,0,0,0,0,0,0,0,25,140,165,252,151,78,9,0,0,0,0,0,13,28,78,28,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,176,254,254,228,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,87,204,245,253,171,140,254,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,128,220,253,230,164,114,24,37,254,245,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,135,230,253,238,112,20,0,0,141,253,254,253,229,20,0,0,0,0,0,0,0,0,0,0,0,0,46,232,254,253,162,41,0,0,0,0,38,227,254,253,216,0,0,0,0,0,0,0,0,0,0,0,0,50,234,254,234,78,0,0,0,0,0,0,0,92,255,254,159,0,0,0,0,0,0,0,0,0,0,0,32,231,253,233,13,0,0,0,0,0,0,0,30,216,254,221,22,0,0,0,0,0,0,0,0,0,0,0,68,253,237,23,0,0,0,0,0,0,0,77,213,253,243,73,0,0,0,0,0,0,0,0,0,0,0,0,145,253,235,0,0,0,0,0,7,19,154,245,253,253,142,0,0,0,0,0,0,0,0,0,0,0,0,0,113,253,241,91,92,7,79,98,207,254,253,253,253,188,26,0,0,0,0,0,0,0,0,0,0,0,0,0,40,217,254,254,255,254,254,196,181,92,184,254,242,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,108,108,173,89,18,4,0,62,239,253,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,253,208,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,254,253,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,232,254,181,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,254,255,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,249,253,134,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,253,253,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,253,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,253,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,132,253,254,172,152,152,132,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,123,223,253,252,253,252,253,252,253,232,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,213,254,253,224,223,203,203,203,223,254,253,254,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,212,192,70,20,20,0,0,0,20,91,252,253,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,253,254,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,252,253,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,254,253,224,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,203,253,252,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,253,254,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,253,252,253,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,233,254,253,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,253,252,253,171,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,233,254,253,224,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,233,252,253,252,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,233,254,253,244,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,233,252,253,252,182,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,254,253,254,253,254,253,193,71,41,0,0,0,0,0,11,51,0,0,0,0,0,0,0,0,0,0,0,162,253,252,253,252,253,252,253,252,243,203,203,203,142,142,213,252,183,20,0,0,0,0,0,0,0,0,0,0,62,142,102,142,203,243,254,253,254,253,254,253,254,253,255,253,244,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,91,151,151,151,232,253,252,233,151,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,103,225,255,254,203,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,94,196,240,253,253,253,253,253,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,206,253,253,253,249,142,105,75,253,228,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,253,253,253,190,108,0,0,144,253,253,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,253,253,151,5,0,0,84,247,253,213,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,141,140,2,0,0,55,246,253,250,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,233,253,253,103,0,0,0,0,0,0,0,0,0,0,0,0,61,139,166,166,160,22,0,0,0,0,84,248,253,253,184,13,0,0,0,0,0,0,0,0,0,0,0,166,252,253,253,253,253,227,82,0,0,82,244,253,252,189,14,0,0,0,0,0,0,0,0,0,0,0,29,232,253,253,216,140,192,253,251,93,93,252,253,247,98,0,0,0,0,0,0,0,0,0,0,0,0,0,88,253,253,221,33,0,4,143,253,253,253,253,253,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,253,253,170,0,0,3,136,253,253,253,253,222,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,253,253,134,0,26,183,253,253,253,253,222,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,253,253,166,145,243,253,253,253,234,247,251,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,236,253,253,253,253,253,234,131,28,98,252,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,253,253,251,233,135,19,0,0,0,249,208,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,186,82,0,0,0,0,0,0,222,253,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,253,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,253,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,160,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0




6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,255,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,253,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,207,253,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,253,211,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,199,247,233,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,253,154,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,246,253,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,222,253,159,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,246,253,196,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,253,253,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,253,164,13,0,0,0,0,0,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,244,236,36,0,14,53,80,183,183,228,196,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,253,145,0,13,166,253,253,253,253,253,253,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,245,239,33,73,193,253,244,187,84,84,193,253,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,253,162,72,237,244,221,103,0,0,43,221,253,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,253,218,239,253,101,0,0,19,50,221,253,250,93,0,0,0,0,0,0,0,0,0,0,0,0,0,66,246,253,253,253,213,41,121,150,224,253,253,251,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,236,253,253,253,253,253,253,253,253,253,244,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,240,253,253,253,250,248,216,117,117,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,253,142,123,60,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0


2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,245,118,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,254,253,253,178,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,254,253,253,253,253,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,235,46,77,194,253,230,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,231,0,0,9,180,254,249,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,254,254,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,174,253,220,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,253,253,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,155,253,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,233,253,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,254,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,253,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,38,70,45,64,70,26,0,125,253,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,198,254,233,253,237,249,254,224,208,245,253,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,253,138,86,169,253,253,254,253,253,253,253,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,254,11,0,0,0,0,0,0,49,234,244,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,253,194,17,0,0,0,0,30,229,253,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,205,255,210,82,0,0,39,156,253,228,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,170,253,241,208,208,234,253,228,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,169,253,253,254,158,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
